timestamp,date,time,unload_phase,demand_target_m3h,actual_output_m3h,unload_inflow_m3h,bog_pred_kgph,bog_to_recondenser_kgph,bog_to_compressor_kgph,compressor_capacity_kgph,lp_internal_flow_m3h,hp_internal_flow_m3h,hp_recirculation_m3h,lp_recirculation_m3h,orv_running,hp_running,lp_running,sw_running,line1_kw,line2_kw,line1_kvar,line2_kvar,line1_pf,line2_pf,line1_peak_kw,line2_peak_kw,step_energy_cost_cny,step_peak_increment_cny,cumulative_energy_cost_cny,cumulative_peak_cost_cny,electricity_price_cnykwh,line1_alarm,line2_alarm,event_note
2026-05-06 08:15:00,2026-05-06,08:15,待机,1019.7333333333333,1019.7333333333333,0.0,7069.682264664324,7069.682264664324,0.0,0.0,1141.3120000000001,1019.7333333333333,0.0,0.0,3,3,3,1,2216.5616734309137,4829.566193752494,1259.9010381784994,2879.1122652438835,0.8693738294558612,0.8589510573002826,2384.4140578006914,4829.566193752494,866.6737276635591,7847.0989692871035,9363.934047185894,337253.57676011143,0.492,0,0,罐内泵0331-P-01A启动；罐内泵0331-P-01C启动；罐内泵0331-P-01D启动；罐内泵0331-P-04A停运；罐内泵0331-P-04C停运；罐内泵0331-P-04D停运
2026-05-06 08:30:00,2026-05-06,08:30,待机,1019.7333333333333,1019.7333333333333,0.0,7090.519769408699,7090.519769408699,0.0,0.0,1141.3120000000001,1019.7333333333333,0.0,0.0,3,3,3,1,2216.5616734309137,4829.566193752494,1259.9010381784994,2879.1122652438835,0.8693738294558612,0.8589510573002826,2384.4140578006914,4829.566193752494,866.6737276635591,0.0,10230.607774849454,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01C停运；罐内泵0331-P-01D停运；罐内泵0331-P-03A启动；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动
2026-05-06 08:45:00,2026-05-06,08:45,待机,1019.7333333333333,1019.7333333333333,0.0,7110.75585855715,7110.75585855715,0.0,0.0,1141.3120000000001,1019.7333333333333,0.0,0.0,3,3,3,1,2216.5616734309137,4829.566193752494,1259.9010381784994,2879.1122652438835,0.8693738294558612,0.8589510573002826,2384.4140578006914,4829.566193752494,866.6737276635591,0.0,11097.281502513013,337253.57676011143,0.492,0,0,罐内泵0331-P-02A启动；罐内泵0331-P-02C启动；罐内泵0331-P-02D启动；罐内泵0331-P-03A停运；罐内泵0331-P-03B停运；罐内泵0331-P-03C停运
2026-05-06 09:00:00,2026-05-06,09:00,待机,866.7733333333334,866.7733333333334,0.0,7049.864528641153,7049.864528641153,0.0,0.0,976.1152000000002,866.7733333333334,0.0,0.0,3,2,3,1,2329.752484240498,3389.5049684809956,1322.2207522661056,2064.441504532211,0.8696973245956409,0.8540570064051103,2384.4140578006914,4829.566193752494,703.4686666847437,0.0,11800.750169197756,337253.57676011143,0.492,0,0,罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-02D停运；罐内泵0331-P-05A启动；罐内泵0331-P-05B启动；罐内泵0331-P-05C启动；高压外输泵0330-P-01B停运
2026-05-06 09:15:00,2026-05-06,09:15,待机,866.7733333333334,866.7733333333334,0.0,7068.912240439692,7068.912240439692,0.0,0.0,976.1152000000002,866.7733333333334,0.0,0.0,3,2,3,1,2329.752484240498,3389.5049684809956,1322.2207522661056,2064.441504532211,0.8696973245956409,0.8540570064051103,2384.4140578006914,4829.566193752494,703.4686666847437,0.0,12504.218835882499,337253.57676011143,0.492,0,0,
2026-05-06 09:30:00,2026-05-06,09:30,待机,866.7733333333334,866.7733333333334,0.0,7087.080388731935,7087.080388731935,0.0,0.0,976.1152000000002,866.7733333333334,0.0,0.0,3,2,3,1,2329.752484240498,3389.5049684809956,1322.2207522661056,2064.441504532211,0.8696973245956409,0.8540570064051103,2384.4140578006914,4829.566193752494,703.4686666847437,0.0,13207.687502567242,337253.57676011143,0.492,0,0,罐内泵0331-P-01A启动；罐内泵0331-P-01B启动；罐内泵0331-P-01D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05B停运；罐内泵0331-P-05C停运
2026-05-06 09:45:00,2026-05-06,09:45,待机,866.7733333333334,866.7733333333334,0.0,7104.2814998350905,7104.2814998350905,0.0,0.0,976.1152000000002,866.7733333333334,0.0,0.0,3,2,3,1,2329.752484240498,3389.5049684809956,1322.2207522661056,2064.441504532211,0.8696973245956409,0.8540570064051103,2384.4140578006914,4829.566193752494,703.4686666847437,0.0,13911.156169251984,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01B停运；罐内泵0331-P-01D停运；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动；罐内泵0331-P-03D启动
2026-05-06 10:00:00,2026-05-06,10:00,待机,662.8266666666667,662.8266666666667,0.0,6854.459181045338,6854.459181045338,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,14517.731148077964,337253.57676011143,0.492,0,0,ORV#1停运；罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-03D停运；罐内泵0331-P-04B启动；罐内泵0331-P-04D启动
2026-05-06 10:15:00,2026-05-06,10:15,待机,662.8266666666667,662.8266666666667,0.0,6869.535658410086,6869.535658410086,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,15124.306126903944,337253.57676011143,0.492,0,0,
2026-05-06 10:30:00,2026-05-06,10:30,待机,662.8266666666667,662.8266666666667,0.0,6883.444558419457,6883.444558419457,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,15730.881105729924,337253.57676011143,0.492,0,0,罐内泵0331-P-04B停运；罐内泵0331-P-04D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06B启动
2026-05-06 10:45:00,2026-05-06,10:45,待机,662.8266666666667,662.8266666666667,0.0,6896.118720827897,6896.118720827897,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,16337.456084555904,337253.57676011143,0.492,0,0,
2026-05-06 11:00:00,2026-05-06,11:00,引航靠泊,637.3333333333333,637.3333333333333,0.0,6895.020951679192,6895.020951679192,0.0,0.0,728.3199999999999,637.3333333333333,0.0,0.0,2,2,2,1,1965.5373027555552,2865.537302755555,1115.8391393468396,1765.8391393468396,0.8696357850930656,0.8513357082541428,2384.4140578006914,4829.566193752494,594.2221764778666,0.0,16931.678261033772,337253.57676011143,0.492,0,0,卸船阶段=引航靠泊
2026-05-06 11:15:00,2026-05-06,11:15,引航靠泊,637.3333333333333,637.3333333333333,0.0,6905.104457036037,6905.104457036037,0.0,0.0,728.3199999999999,637.3333333333333,0.0,0.0,2,2,2,1,1965.5373027555552,2865.537302755555,1115.8391393468396,1765.8391393468396,0.8696357850930656,0.8513357082541428,2384.4140578006914,4829.566193752494,594.2221764778666,0.0,17525.90043751164,337253.57676011143,0.492,0,0,罐内泵0331-P-02B启动；罐内泵0331-P-02D启动；罐内泵0331-P-06A停运；罐内泵0331-P-06B停运
2026-05-06 11:30:00,2026-05-06,11:30,引航靠泊,637.3333333333333,637.3333333333333,0.0,6913.7858100610765,6913.7858100610765,0.0,0.0,728.3199999999999,637.3333333333333,0.0,0.0,2,2,2,1,1965.5373027555552,2865.537302755555,1115.8391393468396,1765.8391393468396,0.8696357850930656,0.8513357082541428,2384.4140578006914,4829.566193752494,594.2221764778666,0.0,18120.122613989504,337253.57676011143,0.492,0,0,
2026-05-06 11:45:00,2026-05-06,11:45,引航靠泊,637.3333333333333,637.3333333333333,0.0,6921.02058838409,6921.02058838409,0.0,0.0,728.3199999999999,637.3333333333333,0.0,0.0,2,2,2,1,1965.5373027555552,2865.537302755555,1115.8391393468396,1765.8391393468396,0.8696357850930656,0.8513357082541428,2384.4140578006914,4829.566193752494,594.2221764778666,0.0,18714.34479046737,337253.57676011143,0.492,0,0,罐内泵0331-P-01B启动；罐内泵0331-P-01C启动；罐内泵0331-P-02B停运；罐内泵0331-P-02D停运
2026-05-06 12:00:00,2026-05-06,12:00,引航靠泊,688.3199999999999,688.3199999999999,0.0,6951.231850985372,6951.231850985372,0.0,0.0,783.3856,688.3199999999999,0.0,0.0,2,2,2,1,2066.4269864140797,2966.4269864140797,1173.0605887138004,1823.0605887138004,0.8696455073822557,0.8519700546668416,2384.4140578006914,4829.566193752494,619.0410386578636,0.0,19333.385829125233,337253.57676011143,0.492,0,0,罐内泵0331-P-01B停运；罐内泵0331-P-01C停运；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 12:15:00,2026-05-06,12:15,引航靠泊,688.3199999999999,688.3199999999999,0.0,6955.337918509763,6955.337918509763,0.0,0.0,783.3856,688.3199999999999,0.0,0.0,2,2,2,1,2066.4269864140797,2966.4269864140797,1173.0605887138004,1823.0605887138004,0.8696455073822557,0.8519700546668416,2384.4140578006914,4829.566193752494,619.0410386578636,0.0,19952.426867783095,337253.57676011143,0.492,0,0,罐内泵0331-P-05C启动；罐内泵0331-P-05D启动；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 12:30:00,2026-05-06,12:30,系统建立,688.3199999999999,688.3199999999999,0.0,6957.899949759316,6957.899949759316,0.0,0.0,783.3856,688.3199999999999,0.0,0.0,2,2,2,1,2066.4269864140797,2966.4269864140797,1173.0605887138004,1823.0605887138004,0.8696455073822557,0.8519700546668416,2384.4140578006914,4829.566193752494,619.0410386578636,0.0,20571.467906440957,337253.57676011143,0.492,0,0,卸船阶段=系统建立；罐内泵0331-P-03A启动；罐内泵0331-P-03D启动；罐内泵0331-P-05C停运；罐内泵0331-P-05D停运
2026-05-06 12:45:00,2026-05-06,12:45,系统建立,688.3199999999999,688.3199999999999,0.0,6958.899472528418,6958.899472528418,0.0,0.0,783.3856,688.3199999999999,0.0,0.0,2,2,2,1,2066.4269864140797,2966.4269864140797,1173.0605887138004,1823.0605887138004,0.8696455073822557,0.8519700546668416,2384.4140578006914,4829.566193752494,619.0410386578636,0.0,21190.50894509882,337253.57676011143,0.492,0,0,罐内泵0331-P-01A启动；罐内泵0331-P-01D启动；罐内泵0331-P-03A停运；罐内泵0331-P-03D停运
2026-05-06 13:00:00,2026-05-06,13:00,系统建立,652.6133333333333,652.6133333333333,0.0,6941.413364514476,6941.413364514476,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,21792.121452196778,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01D停运；罐内泵0331-P-02A启动；罐内泵0331-P-02C启动
2026-05-06 13:15:00,2026-05-06,13:15,系统建立,652.6133333333333,652.6133333333333,0.0,6939.355172851312,6939.355172851312,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,22393.733959294736,337253.57676011143,0.492,0,0,罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动
2026-05-06 13:30:00,2026-05-06,13:30,系统建立,652.6133333333333,652.6133333333333,0.0,6935.721352385106,6935.721352385106,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,22995.346466392693,337253.57676011143,0.492,0,0,罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 13:45:00,2026-05-06,13:45,系统建立,652.6133333333333,652.6133333333333,0.0,6930.520667953359,6930.520667953359,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,23596.95897349065,337253.57676011143,0.492,0,0,罐内泵0331-P-04A启动；罐内泵0331-P-04B启动；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 14:00:00,2026-05-06,14:00,系统建立,622.0266666666666,622.0266666666666,0.0,6908.461075843711,6908.461075843711,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,24183.818715752102,337253.57676011143,0.492,0,0,
2026-05-06 14:15:00,2026-05-06,14:15,系统建立,622.0266666666666,622.0266666666666,0.0,6900.2674888006295,6900.2674888006295,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,24770.67845801355,337253.57676011143,0.492,0,0,罐内泵0331-P-04A停运；罐内泵0331-P-04B停运；罐内泵0331-P-05B启动；罐内泵0331-P-05D启动
2026-05-06 14:30:00,2026-05-06,14:30,待机,622.0266666666666,622.0266666666666,0.0,6890.575104679712,6890.575104679712,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,25357.538200274998,337253.57676011143,0.492,0,0,卸船阶段=待机
2026-05-06 14:45:00,2026-05-06,14:45,待机,622.0266666666666,622.0266666666666,0.0,6879.41929488509,6879.41929488509,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,25944.397942536445,337253.57676011143,0.492,0,0,罐内泵0331-P-01B启动；罐内泵0331-P-01C启动；罐内泵0331-P-05B停运；罐内泵0331-P-05D停运
2026-05-06 15:00:00,2026-05-06,15:00,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6856.233068293347,6856.233068293347,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,26521.508850573166,337253.57676011143,0.492,0,0,卸船阶段=CIQ与MSA联检；罐内泵0331-P-01B停运；罐内泵0331-P-01C停运；罐内泵0331-P-02A启动；罐内泵0331-P-02C启动
2026-05-06 15:15:00,2026-05-06,15:15,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6842.344023293415,6842.344023293415,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,27098.619758609886,337253.57676011143,0.492,0,0,罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-03A启动；罐内泵0331-P-03D启动
2026-05-06 15:30:00,2026-05-06,15:30,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6827.135707428082,6827.135707428082,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,27675.730666646607,337253.57676011143,0.492,0,0,罐内泵0331-P-03A停运；罐内泵0331-P-03D停运；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 15:45:00,2026-05-06,15:45,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6810.667582985872,6810.667582985872,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,28252.841574683327,337253.57676011143,0.492,0,0,罐内泵0331-P-05A启动；罐内泵0331-P-05C启动；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 16:00:00,2026-05-06,16:00,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6823.687570181481,6823.687570181481,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,28859.41655350931,337253.57676011143,0.492,0,0,卸船阶段=安全检查及卸前；罐内泵0331-P-01A启动；罐内泵0331-P-01D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05C停运
2026-05-06 16:15:00,2026-05-06,16:15,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6804.7058792634325,6804.7058792634325,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,29465.99153233529,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01D停运；罐内泵0331-P-02B启动；罐内泵0331-P-02D启动
